concepto,descripcion,concept,source,num_tokens
cadena de pensamientos,La ingeniería de instrucción (prompt engineering) es el proceso de estructurar un texto que puede ser interpretado y comprendido mediante un modelo de inteligencia artificial generativa.,thoughts chain,Wiki_SerpAPI,29
modelo de clasificación,"Aprendizaje de clasificación o aprendizaje automático de clasificación (mlr, por sus siglas eninglés) es la aplicación de aprendizaje automático, típicamente supervisado, semisupervisado o aprendizaje reforzado en la construcción de modelos de clasificación para sistemas de recuperación de información.",classification model,Wiki_SerpAPI,44
umbral de clasificación,"En el campo del aprendizaje automático, el objetivo del aprendizaje supervisado es usar las características de un objeto para identificar a qué clase (o grupo) pertenece.",classification threshold,Wiki_SerpAPI,30
conjunto de datos con desequilibrio de clases,"El sesgo es un peso desproporcionado a favor o en contra de una cosa, persona o grupo en comparación con otra, generalmente de una manera que se considera injusta.",data set with class imbalance,Wiki_SerpAPI,32
cloud tpu,"La unidad de procesamiento tensor (tpu) es un circuito integrado específico de aplicación de acelerador de ia (asic) desarrollado por google para el aprendizaje automático de redes neuronales, utilizando el software tensorflow propio de google.",cloud tpu,Wiki_SerpAPI,41
desviación de conceptos,"En el análisis de datos, la detección de anomalías [también denominada detección de valores atípicos (eninglés: outlier detection)] y, en ocasiones, detección de rarezas suele entenderse como la identificación de elementos, sucesos u observaciones poco frecuentes que se desvían significativamente de la mayoría de los datos y no se ajustan a una noción bien definida de comportamiento normal.",deviation of concepts,Wiki_SerpAPI,68
configuración,"El aprendizaje automático (aa); también llamado automatizado, computacional, de máquinas, o maquinal (del inglés machine learning, ml), es el subcampo de las ciencias de la computación y una rama de la inteligencia artificial, cuyo objetivo es desarrollar técnicas que permitan que las computadoras aprendan.",configuration,Wiki_SerpAPI,56
análisis de distritos electorales,"En sistemas electorales representativos, gerrymandering (/ ˈdʒɛrimændərɪŋ/ jerr-ee-man-dər-ing, originalmente/ ˈrimændərɪŋ/ gherr-ee-man-dər-ing) es la manipulación política de los límites del distrito electoral para ventender un partido, grupo o clase socioeconómica dentro de la constituyencia.",analysis of electoral districts,Wiki_SerpAPI,39
incorporación de lenguaje contextualizado,"La didáctica es una rama de la pedagogía que se enfoca en los estudios de los métodos, técnicas, estrategias de enseñanza y aprendizaje.",incorporation of contextualized language,Wiki_SerpAPI,26
atributo continuo,"En el aprendizaje automático (aa) y el reconocimiento de patrones, un atributo es una propiedad individual medible o característica de un fenómeno.",continuous attribute,Wiki_SerpAPI,26
optimización de función convexa,"En el aprendizaje automático, las máquinas kernel son una clase de algoritmos para el análisis de patrones, cuyo miembro más conocido es la máquina de vectores de soporte (svm).",convex function optimization,Wiki_SerpAPI,34
coentrenamiento,"En el aprendizaje automático, una tarea común es el estudio y la construcción de algoritmos que pueden aprender y hacer predicciones sobre los datos.",coentrenation,Wiki_SerpAPI,26
magnificación de datos,El aumento de datos es una técnica estadística que permite una estimación de máxima probabilidad a partir de datos incompletos.,data magnification,Wiki_SerpAPI,21
dataframe,Pandas (styled como pandas) es una biblioteca de software escrita para el lenguaje de programación de python para la manipulación y análisis de datos.,dataframe,Wiki_SerpAPI,27
api de dataset,Estos conjuntos de datos se utilizan en la investigación de aprendizaje automático (ml) y se han citado en revistas académicas revisadas por pares.,dataset api,Wiki_SerpAPI,26
bosque de decisión,"Bosques aleatorios o bosques de decisión aleatorios es un método de aprendizaje de conjunto para la clasificación, regresión y otras tareas que funciona creando una multitud de árboles de decisión durante la capacitación.",decision forest,Wiki_SerpAPI,35
diseño de red neuronal profunda,"En el aprendizaje automático, una red neuronal artificial (abreviada ann o nn) es un modelo dentro de los llamados sistemas conexionistas, inspirado en la estructura y función de las redes neuronales biológicas en los cerebros animales.",deep neural network design,Wiki_SerpAPI,41
red de deep q,El aprendizaje de refuerzo profundo o deep reinforcement learning (drl) es un subcampo del aprendizaje automático que combina el aprendizaje reforzado con el aprendizaje profundo.,deep q network,Wiki_SerpAPI,28
paridad demográfica,"En aprendizaje automático, un algoritmo es justo, o tiene equidad si sus resultados sonindependientes de un cierto conjunto de variables que consideramos sensibles y no relacionadas con él",demographic parity,Wiki_SerpAPI,30
atributo denso,"La detección de objetos es una tecnología de ordenador relacionada con la visión artificial y el procesamiento de imagen que trata de detectar casos de objetos semánticos de una cierta clase (como humanos, edificios, o coches) en vídeos e imágenes digitales.",dense attribute,Wiki_SerpAPI,46
depth,"El aprendizaje profundo es un subconjunto de aprendizaje automático que se centra en utilizar redes neuronales para realizar tareas como clasificación, regresión y aprendizaje de representación.",dept,Wiki_SerpAPI,28
red neuronal convolucional separable en profundidad,"En el aprendizaje automático, el perceptron es un algoritmo para el aprendizaje supervisado de clasificadores binarios.",in -depth separable neuronal network,Wiki_SerpAPI,18
reducción de dimensiones,"La reducción de la dimensionalidad, o la reducción de la dimensión, es la transformación de datos de un espacio de alta dimensión en un espacio de baja dimensión para que la representación de baja dimensión retenga algunas propiedades significativas de los datos originales, idealmente cerca de su dimensiónintrínseca.",dimensions reduction,Wiki_SerpAPI,52
instrucciones directas,"El aprendizaje por refuerzo o aprendizaje reforzado (eninglés: reinforcement learning) es un área del aprendizaje automático (aa) inspirada en la psicología conductista, cuya ocupación es determinar qué acciones debe escoger un agente de software en un entorno dado con el fin de maximizar alguna noción de ""recompensa"" o premio acumulado.",direct instructions,Wiki_SerpAPI,59
atributo discreto,"En aprendizaje automático, un algoritmo es justo, o tiene equidad si sus resultados sonindependientes de un cierto conjunto de variables que consideramos sensibles y no relacionadas con él",discreet attribute,Wiki_SerpAPI,30
reducción de muestreo,"En el procesamiento de señal digital, submuestreo, compresión y diezmado son términos asociados con el proceso de remuestreo en un sistema de procesamiento de señal digital de velocidad múltiple.",sampling reduction,Wiki_SerpAPI,32
dqn,El aprendizaje de refuerzo profundo o deep reinforcement learning (drl) es un subcampo del aprendizaje automático que combina el aprendizaje reforzado con el aprendizaje profundo.,dqn,Wiki_SerpAPI,28
regularización de retirados,"La historia de francia comienza en fuentes escritas durante la edad del hierro, cuando historiadores romanos llaman a la región la galia.",regularization of retreats,Wiki_SerpAPI,24
dinámico,El modelado dinámico empírico (edm) es un marco para el análisis y la predicción de sistemas dinámicos no lineales.,dynamic,Wiki_SerpAPI,22
ejecución inmediata,"Una automatización robótica de procesos, o rpa (robotic process automation), es una forma naciente de automatización de los procesos de negocio que replica las acciones de un ser humano interactuando con la interfaz de usuario de un sistema informático, liberándose de la dependencia de apis de programación.",immediate execution,Wiki_SerpAPI,53
interrupción anticipada,La circunnavegación de nueva zelanda por james cook con el hmb endeavour fue la primera circunnavegación documentada de las dos grandes islas de nueva zelanda.,early interruption,Wiki_SerpAPI,26
distancia del movimiento de tierras,"El movimiento ambientalista, también conocido como ambientalismo, movimiento ecologista o movimiento verde, es un conjunto diverso de corrientes de pensamiento y movimientos sociales enfocados en la protección del medio ambiente.",distance from the land movement,Wiki_SerpAPI,34
notación einsum,"En matemáticas, especialmente el uso del álgebra lineal en la física matemática y la geometría diferencial, la notación de einstein es una convención nota que implica una suma sobre un conjunto de términos indexados en una fórmula, lo que logran la brevedad.",einsum notation,Wiki_SerpAPI,46
capa de incorporación,Una red neuronal convolucional (cnn) es un tipo regularizado de red neuronal de avance que aprende las características por sí misma através de la optimización del filtro (o núcleo).,incorporation layer,Wiki_SerpAPI,34
vector de incorporación,"Las aplicaciones del aprendizaje automático (ml) en las ciencias de la tierra incluyen mapeo geológico, detección de fugas de gas e identificación de características geológicas.",incorporation vector,Wiki_SerpAPI,29
ensamble,"En estadísticas y aprendizaje automático, los métodos de conjunto utilizan múltiples algoritmos de aprendizaje para obtener un mejor rendimiento predictivo de lo que podría obtenerse de cualquiera de los algoritmos de aprendizaje constituyentes solo.",assembly,Wiki_SerpAPI,36
de producción,Mlops o ml ops es un paradigma que tiene como objetivo implementar y mantener modelos de aprendizaje automático en producción de manera confiable y eficiente.,of production,Wiki_SerpAPI,26
política de codicia de epsilon,"En la teoría de la probabilidad y el aprendizaje automático, el problema de bandidos múltiples (a veces llamado problema de bandidos de armado k o n) es un problema en el que un tomador de decisiones selecciona iterativamente una de las múltiples opciones fijas (es decir, armas o acciones) cuando las propiedades de cada opción se conocen parcialmente en el momento de la asignación, y puede volverse mejor, mejor se entiende.",epsilon greed policy,Wiki_SerpAPI,80
probabilidades iguales,"En aprendizaje automático, un algoritmo es justo, o tiene equidad si sus resultados sonindependientes de un cierto conjunto de variables que consideramos sensibles y no relacionadas con él",equal probabilities,Wiki_SerpAPI,30
evals,"La evaluación de un clasificador binario generalmente asigna un valor numérico, o valores, a un clasificador que representa su precisión.",evals,Wiki_SerpAPI,23
repetición de la experiencia,El aprendizaje de refuerzo profundo o deep reinforcement learning (drl) es un subcampo del aprendizaje automático que combina el aprendizaje reforzado con el aprendizaje profundo.,repetition of experience,Wiki_SerpAPI,28
restricción de equidad,"En aprendizaje automático, un algoritmo es justo, o tiene equidad si sus resultados sonindependientes de un cierto conjunto de variables que consideramos sensibles y no relacionadas con él",equity restriction,Wiki_SerpAPI,30
métrica de equidad,"En aprendizaje automático, un algoritmo es justo, o tiene equidad si sus resultados sonindependientes de un cierto conjunto de variables que consideramos sensibles y no relacionadas con él",equity metric,Wiki_SerpAPI,30
tasa de falsos positivos,Dado un estimador para una variable estadística discreta binaria se definen dos valores asociados importantes: sensibilidad y especificidad.,false positives rate,Wiki_SerpAPI,20
función,"El aprendizaje automático (ml) es un campo de estudio eninteligencia artificial relacionada con el desarrollo y el estudio de algoritmos estadísticos que pueden aprender de los datos y generalizar a datos invisibles, y así realizar tareas sininstrucciones explícitas.",function,Wiki_SerpAPI,42
combinación de atributos,"En el aprendizaje automático (aa) y el reconocimiento de patrones, un atributo es una propiedad individual medible o característica de un fenómeno.",combination of attributes,Wiki_SerpAPI,26
ingeniería de atributos.,La ingeniería de características es un paso de preprocesamiento en el aprendizaje automático supervisado y el modelado estadístico que transforma los datos sin procesar en un conjunto más efectivo de entradas.,attributes engineering.,Wiki_SerpAPI,32
extracción de atributos,"En el aprendizaje automático, la selección de características es el proceso de seleccionar un subconjunto de características relevantes (variables, predictores) para su uso en la construcción del modelo.",attribute extraction,Wiki_SerpAPI,33
importancias de los atributos,"La creación de atributos, ingeniería de atributos, extracción de atributos o descubrimiento de atributos es el proceso de utilizar el conocimiento del dominio para extraer atributos (rasgos, propiedades, atributos) de los datos brutos.",attributes importance,Wiki_SerpAPI,40
conjunto de atributos,"En el aprendizaje automático (aa) y el reconocimiento de patrones, un atributo es una propiedad individual medible o característica de un fenómeno.",set of attributes,Wiki_SerpAPI,26
especificación de atributos,"En minería de datos y aprendizaje automático, las reglas de asociación se utilizan para descubrir hechos que ocurren en común dentro de un determinado conjunto de datos.",attribute specification,Wiki_SerpAPI,29
vector de atributos,"En el aprendizaje automático y el reconocimiento de patrones, una característica es una propiedad individual medible o característica de un conjunto de datos.",attribute vector,Wiki_SerpAPI,25
transformación de atributos,"La creación de atributos, ingeniería de atributos, extracción de atributos o descubrimiento de atributos es el proceso de utilizar el conocimiento del dominio para extraer atributos (rasgos, propiedades, atributos) de los datos brutos.",transformation of attributes,Wiki_SerpAPI,40
ciclo de retroalimentación,Mlops o ml ops es un paradigma que tiene como objetivo implementar y mantener modelos de aprendizaje automático en producción de manera confiable y eficiente.,feedback cycle,Wiki_SerpAPI,26
aprendizaje en pocos intentos,"Varias técnicas de inteligencia artificial han sido utilizadas en los videojuegos, de muchas maneras, que van desde el control de personajes no jugadores (npc) hasta la generación de contenido procesal (pcg).",learning in a few attempts,Wiki_SerpAPI,38
instrucción con varios ejemplos,La ingeniería de instrucción (prompt engineering) es el proceso de estructurar un texto que puede ser interpretado y comprendido mediante un modelo de inteligencia artificial generativa.,instruction with several examples,Wiki_SerpAPI,29
puerta de olvido,"La memoria larga a corto plazo, (eninglés, long short-term memory o lstm) es una arquitectura de red neuronal recurrente (rnn) desarrollada para abordar el problema de desvanecimiento de gradiente, que afecta la capacidad de las rnn tradicionales para aprender dependencias a largo plazo en secuencias de datos.",oblivion,Wiki_SerpAPI,55
softmax completo,"La función softmax, también conocida como softargmax: 184 o función exponencial normalizada,: 198 convierte un vector de k números reales en una distribución de probabilidad de k posibles resultados.",full softmax,Wiki_SerpAPI,34
capa completamente conectada,"Una capa en un modelo de aprendizaje profundo es una estructura o topología de red en la arquitectura del modelo, que toma información de las capas anteriores y luego la pasa a la siguiente capa.",fully connected layer,Wiki_SerpAPI,37
gan,Una red adversaria generativa (gan) es una clase de marcos de aprendizaje automático y un marco destacado para abordar la inteligencia artificial generativa.,gan,Wiki_SerpAPI,26
gemini,"Gemini (anteriormente conocido como bard) es una familia de modelos de idiomas grandes multimodales desarrollados por google deepmind, que sirve como sucesor de lamda y palm 2.",gemini,Wiki_SerpAPI,31
modelos de gemini,"Gemini (anteriormente conocido como bard) es una familia de modelos de idiomas grandes multimodales desarrollados por google deepmind, que sirve como sucesor de lamda y palm 2.",gemini models,Wiki_SerpAPI,31
curva de generalización,"Para las aplicaciones de aprendizaje supervisado en el aprendizaje automático y la teoría del aprendizaje estadístico, el error de generalización (también conocido como error fuera de muestra o riesgo) es una medida de la precisión con la que un algoritmo es capaz de predecir resultados para datos nunca antes vistos.",generalization curve,Wiki_SerpAPI,54
red generativa adversaria,Una red adversaria generativa (gan) es una clase de marcos de aprendizaje automático y un marco destacado para abordar la inteligencia artificial generativa.,adversary generative network,Wiki_SerpAPI,26
conjunto de datos de referencia,"En el aprendizaje automático, una tarea común es el estudio y la construcción de algoritmos que puedan aprender de los datos y hacer predicciones sobre ellos.",reference data set,Wiki_SerpAPI,28
gpt,Un transformador generativo previamente capacitado (gpt) es un tipo de modelo de lenguaje grande (llm) y un marco prominente para la inteligencia artificial generativa.,gpt,Wiki_SerpAPI,29
acumulación de gradientes,"La memoria larga a corto plazo, (eninglés, long short-term memory o lstm) es una arquitectura de red neuronal recurrente (rnn) desarrollada para abordar el problema de desvanecimiento de gradiente, que afecta la capacidad de las rnn tradicionales para aprender dependencias a largo plazo en secuencias de datos.",accumulation of gradients,Wiki_SerpAPI,55
árboles  impulsados por gradientes,Aprendizaje basado en árboles de decisión utiliza un árbol de decisión como un modelo predictivo que mapea observaciones sobre un artículo a conclusiones sobre el valor objetivo del artículo.,gradient -driven trees,Wiki_SerpAPI,30
recorte de gradientes,"La memoria larga a corto plazo, (eninglés, long short-term memory o lstm) es una arquitectura de red neuronal recurrente (rnn) desarrollada para abordar el problema de desvanecimiento de gradiente, que afecta la capacidad de las rnn tradicionales para aprender dependencias a largo plazo en secuencias de datos.",gradient cut,Wiki_SerpAPI,55
descenso de gradientes,El descenso de gradiente es un método para la optimización matemática sin restricciones.,descent of gradients,Wiki_SerpAPI,14
política codiciosa,Un algoritmo codicioso es cualquier algoritmo que siga la heurística de resolución de problemas de hacer la decisión localmente óptima en cada etapa.,greedy policy,Wiki_SerpAPI,24
agrupamiento en clústeres jerárquico,"En la minería de datos y las estadísticas, la agrupación jerárquica (también llamada análisis de clúster jerárquico o hca) es un método de análisis de clúster que busca construir una jerarquía de grupos.",grouping in hierarchical clusters,Wiki_SerpAPI,37
ascenso de colinas,"En ciencia de la computación, el algoritmo hill climbing, también llamado algoritmo de escalada simple o ascenso de colinas es una técnica de optimización matemática que pertenece a la familia de los algoritmos de búsqueda local.",hill ascent,Wiki_SerpAPI,39
pérdida de bisagra,"En el aprendizaje automático, la pérdida de bisagra es una función de pérdida utilizada para los clasificadores de entrenamiento.",loss of hinge,Wiki_SerpAPI,21
datos de exclusión,"En el aprendizaje automático, una tarea común es el estudio y la construcción de algoritmos que pueden aprender y hacer predicciones sobre los datos.",exclusion data,Wiki_SerpAPI,26
evaluación humana,"El aprendizaje automático (aa); también llamado automatizado, computacional, de máquinas, o maquinal (del inglés machine learning, ml), es el subcampo de las ciencias de la computación y una rama de la inteligencia artificial, cuyo objetivo es desarrollar técnicas que permitan que las computadoras aprendan.",human evaluation,Wiki_SerpAPI,56
con interacción humana,"La interacción humana -computadora (hci) es una investigación en el diseño y el uso de la tecnología informática, que se centra en las interfaces entre las personas (usuarios) y las computadoras.",with human interaction,Wiki_SerpAPI,37
imputación,"En estadísticas, la imputación es el proceso de reemplazar los datos faltantes con valores sustituidos.",imputation,Wiki_SerpAPI,17
incompatibilidad de métricas de equidad,"En finanzas, un desajuste de activos -responsabilidad ocurre cuando los términos financieros de los activos y pasivos de una institución no se corresponden.",incompatibility of equity metrics,Wiki_SerpAPI,25
aprendizaje en contexto,"El aprendizaje automático (ml) es un campo de estudio eninteligencia artificial relacionada con el desarrollo y el estudio de algoritmos estadísticos que pueden aprender de los datos y generalizar a datos invisibles, y así realizar tareas sininstrucciones explícitas.",learning in context,Wiki_SerpAPI,42
equidad individual,"En aprendizaje automático, un algoritmo es justo, o tiene equidad si sus resultados sonindependientes de un cierto conjunto de variables que consideramos sensibles y no relacionadas con él",individual equity,Wiki_SerpAPI,30
generador de entradas,"El aprendizaje automático (aa); también llamado automatizado, computacional, de máquinas, o maquinal (del inglés machine learning, ml), es el subcampo de las ciencias de la computación y una rama de la inteligencia artificial, cuyo objetivo es desarrollar técnicas que permitan que las computadoras aprendan.",input generator,Wiki_SerpAPI,56
capa de entrada,"En las redes neuronales artificiales, la atención es una técnica que pretende imitar la atención cognitiva.",input layer,Wiki_SerpAPI,18
condición del conjunto,Aprendizaje basado en árboles de decisión utiliza un árbol de decisión como un modelo predictivo que mapea observaciones sobre un artículo a conclusiones sobre el valor objetivo del artículo.,site condition,Wiki_SerpAPI,30
acuerdo entre evaluadores,El coeficiente kappa de cohen es una medida estadística que ajusta el efecto del azar en la proporción de la concordancia observada.,agreement between evaluators,Wiki_SerpAPI,23
intersección sobre la unión,"La detección de objetos es una tecnología informática relacionada con la visión por computadora y el procesamiento de imágenes que se ocupa de la detección de instancias de objetos semánticos de una determinada clase (como humanos, edificios o automóviles) enimágenes y videos digitales.",intersection on the union,Wiki_SerpAPI,47
máquinas de vectores soporte de kernel,"En el aprendizaje automático, las máquinas de vectores de soporte (svms, también de soporte de redes de vectores) se supervisan modelos máximos de margen con algoritmos de aprendizaje asociados que analizan datos para el análisis de clasificación y regresión.",kernel support vector machines,Wiki_SerpAPI,44
puntos clave,"El aprendizaje automático (aa); también llamado automatizado, computacional, de máquinas, o maquinal (del inglés machine learning, ml), es el subcampo de las ciencias de la computación y una rama de la inteligencia artificial, cuyo objetivo es desarrollar técnicas que permitan que las computadoras aprendan.",key points,Wiki_SerpAPI,56
validación cruzada de k-fold,"La validación cruzada, a veces llamada estimación de rotación o pruebas fuera de la muestra, es cualquiera de las varias técnicas similares de validación de modelos para evaluar cómo los resultados de un análisis estadístico se generalizarán en un conjunto de datos independiente.",k-fold cross validation,Wiki_SerpAPI,46
regularización l0,"En matemáticas, estadísticas, finanzas y ciencias de la computación, particularmente en el aprendizaje automático y los problemas inversos, la regularización es un proceso que convierte la respuesta de un problema a uno más simple.",regularization l0,Wiki_SerpAPI,39
regularización l1,"En matemáticas, estadísticas, finanzas y ciencias de la computación, particularmente en el aprendizaje automático y los problemas inversos, la regularización es un proceso que convierte la respuesta de un problema a uno más simple.",regularization l1,Wiki_SerpAPI,39
lamda,Lambda architecture es una arquitectura de procesamiento de datos diseñada para manejar cantidades masivas de datos aprovechando los métodos de procesamiento por lotes y flujo.,lamda,Wiki_SerpAPI,26
puntos de referencia,"El aprendizaje automático (aa); también llamado automatizado, computacional, de máquinas, o maquinal (del inglés machine learning, ml), es el subcampo de las ciencias de la computación y una rama de la inteligencia artificial, cuyo objetivo es desarrollar técnicas que permitan que las computadoras aprendan.",reference points,Wiki_SerpAPI,56
modelo de lenguaje extenso,"Un modelo extenso de lenguaje o llm (siglas eninglés para large language model), también llamado modelo de lenguaje de gran tamaño, modelo de lenguaje grande, o gran modelo de lenguaje, es un modelo de lenguaje de aprendizaje profundo, que consta de una red neuronal con muchos parámetros (normalmente miles de millones o más), entrenados en grandes cantidades de texto sin etiquetar mediante aprendizaje autosupervisado o aprendizaje semisupervisado.",extensive language model,Wiki_SerpAPI,78
oculta,"En la informática, la ocultación de información es el principio de segregación de las decisiones de diseño en un programa de computadora que es más probable que cambien, protegiendo así otras partes del programa de una modificación extensa si se cambia la decisión de diseño.",hidden,Wiki_SerpAPI,48
api de layers,Una red neuronal convolucional (cnn) es un tipo regularizado de red neuronal de avance que aprende las características por sí misma através de la optimización del filtro (o núcleo).,layers api,Wiki_SerpAPI,34
herramienta de interpretabilidad de aprendizaje,"La inteligencia artificial explicable (eninglés: explainable artificial intelligence, habitualmente abreviado xai) se refiere a métodos y técnicas en la aplicación de tecnología de inteligencia artificial (ia) por los que el ser humano es capaz de comprender las decisiones y predicciones realizadas por la inteligencia artificial.",learning interpretability tool,Wiki_SerpAPI,52
llm,"Un modelo de lenguaje grande (llm) es un tipo de modelo de aprendizaje automático diseñado para tareas de procesamiento del lenguaje natural, como la generación de idiomas.",llm,Wiki_SerpAPI,31
evaluaciones de llm,"La prueba de turing, originalmente llamada juego de imitación por alan turing en 1949, es una prueba de la capacidad de una máquina para exhibir un comportamiento inteligente equivalente al de un humano.",llm evaluations,Wiki_SerpAPI,36
logits,"En las estadísticas, la función logit (/ ˈloʊdʒɪt/ loh-jit) es la función cuantil asociada con la distribución logística estándar.",logits,Wiki_SerpAPI,23
logaritmo de probabilidad,Una función de probabilidad (a menudo simplemente llamada probabilidad) mide qué tan bien un modelo estadístico explica los datos observados calculando la probabilidad de ver esos datos bajo diferentes valores de parámetros del modelo.,probability logarithm,Wiki_SerpAPI,37
superficie de pérdida,"En estadística, optimización matemática, teoría de la decisión y economía, la función de pérdida es una función que relaciona un evento (técnicamente un elemento de un espacio de muestreo) con un número real que representa el coste económico asociado con el evento.",loss surface,Wiki_SerpAPI,48
adaptabilidad de bajo rango,"En estadísticas y aprendizaje automático, la compensación de sesgo -varianza describe la relación entre la complejidad de un modelo, la precisión de sus predicciones y qué tan bien puede hacer predicciones en los datos previamente invisibles que no se utilizaron para entrenar el modelo.",low -ranking adaptability,Wiki_SerpAPI,47
proceso de decisión de markov,"El proceso de decisión de markov (mdp), también llamado programa dinámico estocástico o problema de control estocástico, es un modelo para la toma de decisiones secuenciales cuando los resultados soninciertos.",markov's decision process,Wiki_SerpAPI,35
modelo de lenguaje enmascarado,"Un modelo extenso de lenguaje o llm (siglas eninglés para large language model), también llamado modelo de lenguaje de gran tamaño, modelo de lenguaje grande, o gran modelo de lenguaje, es un modelo de lenguaje de aprendizaje profundo, que consta de una red neuronal con muchos parámetros (normalmente miles de millones o más), entrenados en grandes cantidades de texto sin etiquetar mediante aprendizaje autosupervisado o aprendizaje semisupervisado.",masked language model,Wiki_SerpAPI,78
matplotlib,Scikit-learn (formerly scikitslearn and also known as sklearn) is a free and open-source machine learning library for the python programming language.,matpletlib,Wiki_SerpAPI,24
metaaprendizaje,Meta-learningis un subcampo de aprendizaje automático donde los algoritmos de aprendizaje automático se aplican a metadatos sobre experimentos de aprendizaje automático.,meta -learning,Wiki_SerpAPI,22
api de metrics,"En reconocimiento de patrones, recuperación de información, detección de objetos y clasificación (aprendizaje automático), precisión y retiro son métricas de rendimiento que se aplican a los datos recuperados de una colección, corpus o espacio de muestra.",metrics api,Wiki_SerpAPI,43
minilote,No confundir con hiperparámetro (bayesiano).,minilote,Wiki_SerpAPI,8
descenso de gradientes estocástico  de minilotes,"El descenso de gradiente estocástico (eninglés: stochastic gradient descent, a menudo abreviado como sgd) es un método iterativo para optimizar una función objetivo con propiedades de suavidad adecuadas (por ejemplo, diferenciable o subdiferenciable).",descent of stochastic minylotic gradients,Wiki_SerpAPI,41
pérdida minimax,"En la optimización matemática y la teoría de la decisión, una función de pérdida o función de costo (a veces también llamada función de error) es una función que mapea un evento o valores de una o más variables en un número real que representa intuitivamente algún ""costo"" asociado con el evento.",minimax loss,Wiki_SerpAPI,58
aa,"El aprendizaje automático (ml) es un campo de estudio eninteligencia artificial relacionada con el desarrollo y el estudio de algoritmos estadísticos que pueden aprender de los datos y generalizar a datos invisibles, y así realizar tareas sininstrucciones explícitas.",aa,Wiki_SerpAPI,42
mmit,La integración del modelo de madurez de la capacidad (cmmi) es un programa de capacitación y evaluación de mejora de nivel de proceso.,mmit,Wiki_SerpAPI,26
mnist,La base de datos mnist (base de datos de normas y normas modificadas del instituto nacional) es una gran base de datos de dígitos escritos a mano que se usa comúnmente para capacitar varios sistemas de procesamiento de imágenes.,mnist,Wiki_SerpAPI,42
modality,"El aprendizaje multimodal es un tipo de aprendizaje profundo que integra y procesa múltiples tipos de datos, denominados modalidades, como texto, audio, imágenes o videos.",modaly,Wiki_SerpAPI,30
capacidad del modelo,"El aprendizaje automático (aa); también llamado automatizado, computacional, de máquinas, o maquinal (del inglés machine learning, ml), es el subcampo de las ciencias de la computación y una rama de la inteligencia artificial, cuyo objetivo es desarrollar técnicas que permitan que las computadoras aprendan.",model capacity,Wiki_SerpAPI,56
aplicación en cascada de modelos,"En el aprendizaje automático, una red neuronal artificial (abreviada ann o nn) es un modelo dentro de los llamados sistemas conexionistas, inspirado en la estructura y función de las redes neuronales biológicas en los cerebros animales.",model cascade application,Wiki_SerpAPI,41
paralelismo de modelos,"El aprendizaje automático cuántico (eninglés quantum machine learning) es una novedosa área de investigacióninterdisciplinar, situada entre la mecánica cuántica y la informática, que suma esfuerzos para combinar la mecánica cuántica y el aprendizaje automático.",model parallelism,Wiki_SerpAPI,39
router de modelo,La mezcla de expertos (moe) es una técnica de aprendizaje automático donde se utilizan múltiples redes de expertos (alumnos) para dividir un espacio de problemas en regiones homogéneas.,model router,Wiki_SerpAPI,33
mt,"La traducción automática es el uso de técnicas computacionales para traducir texto o habla de unidioma a otro, incluidos los matices contextuales, idiomáticos y pragmáticos de ambos idiomas.",mt,Wiki_SerpAPI,31
clasificación de varias clases,"El aprendizaje automático (aa); también llamado automatizado, computacional, de máquinas, o maquinal (del inglés machine learning, ml), es el subcampo de las ciencias de la computación y una rama de la inteligencia artificial, cuyo objetivo es desarrollar técnicas que permitan que las computadoras aprendan.",classification of various classes,Wiki_SerpAPI,56
regresión logística multiclase,"En estadísticas, la regresión logística multinomial es un método de clasificación que generaliza la regresión logística a los problemas multiclase, es decir, con más de dos posibles resultados discretos.",multiclase logistics regression,Wiki_SerpAPI,33
autoatención de múltiples cabezas,"En las redes neuronales artificiales, la atención es una técnica que pretende imitar la atención cognitiva.",multiple heads,Wiki_SerpAPI,18
instrucción multimodal ajustada,"Un modelo extenso de lenguaje o llm (siglas eninglés para large language model), también llamado modelo de lenguaje de gran tamaño, modelo de lenguaje grande, o gran modelo de lenguaje, es un modelo de lenguaje de aprendizaje profundo, que consta de una red neuronal con muchos parámetros (normalmente miles de millones o más), entrenados en grandes cantidades de texto sin etiquetar mediante aprendizaje autosupervisado o aprendizaje semisupervisado.",adjusted multimodal instruction,Wiki_SerpAPI,78
clasificación multinomial,"En el aprendizaje automático y la clasificación estadística, la clasificación multiclase o la clasificación multinomial es el problema de clasificar las instancias en una de las tres o más clases.",multinomial classification,Wiki_SerpAPI,32
realizar varias tareas a la vez,"El aprendizaje automático (aa); también llamado automatizado, computacional, de máquinas, o maquinal (del inglés machine learning, ml), es el subcampo de las ciencias de la computación y una rama de la inteligencia artificial, cuyo objetivo es desarrollar técnicas que permitan que las computadoras aprendan.",perform several tasks at the same time,Wiki_SerpAPI,56
trampa de nan,"The virginian es una serie de televisión occidental estadounidense que se ejecutó desde el 19 de septiembre de 1962 hasta el 24 de marzo de 1971, con un total de 249 episodios en nueve temporadas.",nan trap,Wiki_SerpAPI,37
clase negativa,"En aprendizaje automático, un algoritmo es justo, o tiene equidad si sus resultados sonindependientes de un cierto conjunto de variables que consideramos sensibles y no relacionadas con él",negative class,Wiki_SerpAPI,30
