concepto,descripcion,concept,source,num_tokens
suceso cierto,"En el análisis de datos, la detección de anomalías [también denominada detección de valores atípicos (eninglés: outlier detection)] y, en ocasiones, detección de rarezas suele entenderse como la identificación de elementos, sucesos u observaciones poco frecuentes que se desvían significativamente de la mayoría de los datos y no se ajustan a una noción bien definida de comportamiento normal.",true event,Wiki_SerpAPI,68
sucesos compuestos,"Esta es una cronología de la inteligencia artificial, a veces también llamada inteligencia sintética.",compound events,Wiki_SerpAPI,16
sucesos contrarios,"En el análisis de datos, la detección de anomalías [también denominada detección de valores atípicos (eninglés: outlier detection)] y, en ocasiones, detección de rarezas suele entenderse como la identificación de elementos, sucesos u observaciones poco frecuentes que se desvían significativamente de la mayoría de los datos y no se ajustan a una noción bien definida de comportamiento normal.",opposite events,Wiki_SerpAPI,68
tabla de datos agrupados,"Los datos agrupados son datos formados mediante la agregación de observaciones individuales de una variable en grupos, de modo que una distribución de frecuencia de estos grupos sirve como un medio conveniente para resumir o analizar los datos.",grouped data table,Wiki_SerpAPI,40
tasa de escolarizacion por edad,"El desempleo juvenil o paro juvenil es el paro de personas jóvenes, definidas por las naciones unidas como de 15 a 24 años de edad.",schooling rate by age,Wiki_SerpAPI,27
unidad estadistica,"El aprendizaje automático (aa); también llamado automatizado, computacional, de máquinas, o maquinal (del inglés machine learning, ml), es el subcampo de las ciencias de la computación y una rama de la inteligencia artificial, cuyo objetivo es desarrollar técnicas que permitan que las computadoras aprendan.",statistics unit,Wiki_SerpAPI,56
variable deterministica,"En la informática, un algoritmo determinista es un algoritmo que, dada una entrada particular, siempre producirá la misma salida, con la máquina subyacente siempre pasando através de la misma secuencia de estados.",deterministic variable,Wiki_SerpAPI,37
variaciones irregulares,"Bosques aleatorios o bosques de decisión aleatorios es un método de aprendizaje de conjunto para la clasificación, regresión y otras tareas que funciona creando una multitud de árboles de decisión durante la capacitación.",irregular variations,Wiki_SerpAPI,35
representaciones de codificador bidireccional de transformadores,Bert (bidirectional encoder representations from transformers) o representación de codificador bidireccional de transformadores es una técnica basada en redes neuronales para el pre-entrenamiento del procesamiento del lenguaje natural (pln) desarrollada por google.,representations of bidirectional coder of transformers,Wiki_SerpAPI,37
ética/equidad,"La caja de potter es un modelo para tomar decisiones éticas, desarrolladas por ralph b.",ethics/equity,Wiki_SerpAPI,16
bilingual evaluation understudy from transformers,Bleu (suplente de evaluación bilingüe) es un algoritmo para evaluar la calidad del texto que ha sido traducido a máquina de un lenguaje natural a otro.,bilingual evaluation undersudy from transformers,Wiki_SerpAPI,29
tf.data,"Tensorflow es una biblioteca de código abierto para aprendizaje automático através de un rango de tareas, y desarrollado por google para satisfacer sus necesidades de sistemas capaces de construir y entrenar redes neuronales para detectar y descifrar patrones y correlaciones, análogos al aprendizaje y razonamiento usados por los humanos.",tf.data,Wiki_SerpAPI,52
data set or dataset,Estos conjuntos de datos se utilizan en la investigación de aprendizaje automático (ml) y se han citado en revistas académicas revisadas por pares.,data dataset data,Wiki_SerpAPI,26
dqn,El aprendizaje de refuerzo profundo o deep reinforcement learning (drl) es un subcampo del aprendizaje automático que combina el aprendizaje reforzado con el aprendizaje profundo.,dqn,Wiki_SerpAPI,28
emd,"En la informática, la distancia de la tierra (emd) es una medida de disimilitud entre dos distribuciones de frecuencia, densidades o medidas, sobre un espacio métrico d.",emd,Wiki_SerpAPI,32
ecdf o edf,"En estadísticas, una función de distribución empírica (también conocida como una función de distribución acumulativa empírica, ecdf) es la función de distribución asociada con la medida empírica de una muestra.",ecdf or edf,Wiki_SerpAPI,35
erm,"En la teoría del aprendizaje estadístico, el principio de minimización del riesgo empírico define una familia de algoritmos de aprendizaje basados en evaluar el rendimiento sobre un conjunto de datos conocido y fijo.",erm,Wiki_SerpAPI,35
fn,"En reconocimiento de patrones, recuperación de información, detección de objetos y clasificación (aprendizaje automático), precisión y retiro son métricas de rendimiento que se aplican a los datos recuperados de una colección, corpus o espacio de muestra.",fn,Wiki_SerpAPI,43
fp,"El descubrimiento de patrones frecuentes es parte del descubrimiento de conocimiento en bases de datos, análisis masivo en línea y minería de datos; describe la tarea de encontrar los patrones más frecuentes y relevantes en los conjuntos de datos grandes.",fp,Wiki_SerpAPI,43
fpr,"En reconocimiento de patrones, recuperación de información, detección de objetos y clasificación (aprendizaje automático), precisión y retiro son métricas de rendimiento que se aplican a los datos recuperados de una colección, corpus o espacio de muestra.",fpr,Wiki_SerpAPI,43
gan,Una red adversaria generativa (gan) es una clase de marcos de aprendizaje automático y un marco destacado para abordar la inteligencia artificial generativa.,gan,Wiki_SerpAPI,26
transformador generativo previamente entrenado,"Un modelo extenso de lenguaje o llm (siglas eninglés para large language model), también llamado modelo de lenguaje de gran tamaño, modelo de lenguaje grande, o gran modelo de lenguaje, es un modelo de lenguaje de aprendizaje profundo, que consta de una red neuronal con muchos parámetros (normalmente miles de millones o más), entrenados en grandes cantidades de texto sin etiquetar mediante aprendizaje autosupervisado o aprendizaje semisupervisado.",previously trained generative transformer,Wiki_SerpAPI,78
hitl,El humano en el bucle (hitl) se usa en múltiples contextos.,hitl,Wiki_SerpAPI,14
ksvm,"En el aprendizaje automático, el núcleo polinomial es una función del núcleo comúnmente utilizada con máquinas de vectores de soporte (svm) y otros modelos kernelizados, que representa la similitud de los vectores (muestras de entrenamiento) en un espacio de características sobre polinomios de las variables originales, lo que permite el aprendizaje de modelos no lineales.",ksvm,Wiki_SerpAPI,63
modelo de lenguaje para aplicaciones de diálogo,Llama (large language model meta ai) es un gran modelo de lenguaje (llm) lanzado por meta ai en febrero de 2023.,language model for dialogue applications,Wiki_SerpAPI,26
tf.layers,Una red neuronal convolucional (cnn) es un tipo regularizado de red neuronal de avance que aprende las características por sí misma através de la optimización del filtro (o núcleo).,tf.layers,Wiki_SerpAPI,34
evals,"La evaluación de un clasificador binario generalmente asigna un valor numérico, o valores, a un clasificador que representa su precisión.",evals,Wiki_SerpAPI,23
mdp,"El proceso de decisión de markov (mdp), también llamado programa dinámico estocástico o problema de control estocástico, es un modelo para la toma de decisiones secuenciales cuando los resultados soninciertos.",mdp,Wiki_SerpAPI,35
ecm,"Un modelo de corrección de errores (ecm) pertenece a una categoría de múltiples modelos de series temporales más utilizados para los datos donde las variables subyacentes tienen una tendencia estocástica común a largo plazo, también conocida como cointegración.",ecm,Wiki_SerpAPI,42
tf.metrics,"En la recuperación de la información, tf -iidf (también tf*idf, tfidf, tf -idf o tf -idf), con el hecho de que la frecuencia de documento de la frecuencia a término -inverso, es una medida de importancia de una palabra para un documento en una colección o corpus, ajustado por el hecho de que algunas palabras parecen con mayor frecuencia en general.",tf.metrics,Wiki_SerpAPI,70
grafo de tensorflow,Las redes neuronales graph (gnn) son redes neuronales artificiales especializadas diseñadas para tareas cuyas entradas son gráficos.,tensorflow graph,Wiki_SerpAPI,20
evaluación fuera del modelo,"Aprendizaje de clasificación o aprendizaje automático de clasificación (mlr, por sus siglas eninglés) es la aplicación de aprendizaje automático, típicamente supervisado, semisupervisado o aprendizaje reforzado en la construcción de modelos de clasificación para sistemas de recuperación de información.",evaluation outside the model,Wiki_SerpAPI,44
área bajo la curva de pr,"Una curva característica de operación del receptor, o curva roc, es una gráfica gráfica que ilustra el rendimiento de un modelo de clasificador binario (también se puede usar para la clasificación de clase múltiple) con valores de umbral variables.",area under the pr curve,Wiki_SerpAPI,44
atributos sensibles,La escala de características es un método utilizado para normalizar el rango de variables o características independientes de los datos.,sensitive attributes,Wiki_SerpAPI,21
relu,"En el contexto de las redes neuronales artificiales, el rectificador o la función de activación relu (rectificada de la unidad lineal) es una función de activación definida como la parte no negativa de su argumento, es decir, la función de rampa:.",relue,Wiki_SerpAPI,48
rag,La generación de recuperación aumentada (rag) es una técnica que otorga capacidades generativas de la información de la recuperación de información de modelos de inteligencia artificial.,rag,Wiki_SerpAPI,29
característica operativa del receptor,"Una curva característica de operación del receptor, o curva roc, es una gráfica gráfica que ilustra el rendimiento de un modelo de clasificador binario (también se puede usar para la clasificación de clase múltiple) con valores de umbral variables.",operating characteristic of the receiver,Wiki_SerpAPI,44
también llamada capa de autoatención,"Un transformador es un modelo de aprendizaje profundo que usa el mecanismo de autoatención, en el que se le da un peso diferente a cada parte de la entrada.",also called self -taining capa,Wiki_SerpAPI,31
srm,La minimización del riesgo estructural (srm) es un principio inductivo de uso en el aprendizaje automático.,srm,Wiki_SerpAPI,19
tpu,"La unidad de procesamiento tensor (tpu) es un circuito integrado específico de aplicación de acelerador de ia (asic) desarrollado por google para el aprendizaje automático de redes neuronales, utilizando el software tensorflow propio de google.",tpu,Wiki_SerpAPI,41
para árboles de decisión,Aprendizaje basado en árboles de decisión utiliza un árbol de decisión como un modelo predictivo que mapea observaciones sobre un artículo a conclusiones sobre el valor objetivo del artículo.,for decision trees,Wiki_SerpAPI,30
vn,"En el aprendizaje automático, una red neuronal (también red neuronal artificial o red neuronal, ann o nn abreviada) es un modelo inspirado en la estructura y función de las redes neuronales biológicas en los cerebros de los animales.",vn,Wiki_SerpAPI,43
tpr,"En reconocimiento de patrones, recuperación de información, detección de objetos y clasificación (aprendizaje automático), precisión y retiro son métricas de rendimiento que se aplican a los datos recuperados de una colección, corpus o espacio de muestra.",tpr,Wiki_SerpAPI,43
de un atributo sensible,"En aprendizaje automático, un algoritmo es justo, o tiene equidad si sus resultados sonindependientes de un cierto conjunto de variables que consideramos sensibles y no relacionadas con él",of a sensitive attribute,Wiki_SerpAPI,30
vae,"En el aprendizaje automático, un autoencoder variacional (vae) es una arquitectura de red neuronal artificial introducida por diederik p.",vae,Wiki_SerpAPI,22
wals,"En lingüística, el número gramatical es una característica de sustantivos, pronombres, adjetivos y acuerdo verbal que expresa distinciones de conteo (como ""uno"", ""dos"" o ""tres o más"").",wals,Wiki_SerpAPI,40
álgebra lineal acelerada,Jax es una biblioteca de python que proporciona un marco de aprendizaje automático para transformar funciones numéricas desarrolladas por google con algunas contribuciones de nvidia.,accelerated linear algebra,Wiki_SerpAPI,26
gan’s,Una red adversaria generativa (gan) es una clase de marcos de aprendizaje automático y un marco destacado para abordar la inteligencia artificial generativa.,gan’s,Wiki_SerpAPI,26
transacciones,"El algoritmo a priori es un algoritmo utilizado en minería de datos, sobre bases de datos transaccionales, que permite encontrar de forma eficiente ""conjuntos de ítems frecuentes"", los cuales sirven de base para generar reglas de asociación.",transactions,Wiki_SerpAPI,43
base de datos olap,"En computación, procesamiento analítico en línea o olap (/ˈoʊlæp/), es un enfoque para responder rápidamente las consultas analíticas multidimensionales (mda).",olap database,Wiki_SerpAPI,27
base de datos oltp,"En computación, procesamiento analítico en línea o olap (/ˈoʊlæp/), es un enfoque para responder rápidamente las consultas analíticas multidimensionales (mda).",oltp database,Wiki_SerpAPI,27
apache hive,"Apache hadoop ( /həˈduːp /) es una colección de utilidades de software de código abierto para computación confiable, escalable y distribuida.",apache hive,Wiki_SerpAPI,24
streaming de datos,"En la comunicación orientada a las conexiones, un flujo de datos es la transmisión de una secuencia de señales codificadas digitalmente para transmitir información.",data streaming,Wiki_SerpAPI,26
procesamiento en tiempo real,"Un sistema operativo en tiempo real (real time operating system), también conocido como rtos por sus siglas eninglés, es un sistema operativo liviano utilizado para desarrollar cosasíntimas e integrar tareas de diseño con recursos y tiempos específicos de manera óptima y sencilla como suele aplicar para los sistemas integrados.",real -time processing,Wiki_SerpAPI,54
indexación de datos,Un ííndice de base de datos es una estructura de datos que mejora la velocidad de las operaciones de recuperación de datos en una tabla de base de datos a costa de escrituras y espacio de almacenamiento adicionales para mantener la estructura de datos del ííndice.,data indexation,Wiki_SerpAPI,47
machine learning en big data,"El aprendizaje automático (ml) es un campo de estudio eninteligencia artificial relacionada con el desarrollo y el estudio de algoritmos estadísticos que pueden aprender de los datos y generalizar a datos invisibles, y así realizar tareas sininstrucciones explícitas.",machine learning in big data,Wiki_SerpAPI,42
scala,"Scala (/ ˈskːlː/ skah-lah) es un lenguaje de programación de propósito general de alto nivel de alto nivel, es un fuerte lenguaje de alto nivel escrita que admite la programación orientada a objetos y la programación funcional.",scala,Wiki_SerpAPI,41
python en big data,"El aprendizaje automático (ml) es un campo de estudio eninteligencia artificial relacionada con el desarrollo y el estudio de algoritmos estadísticos que pueden aprender de los datos y generalizar a datos invisibles, y así realizar tareas sininstrucciones explícitas.",python in big data,Wiki_SerpAPI,42
etl en big data,"Extracto, transformación, carga (etl) es un proceso de computación trifásico donde los datos se extraen de una fuente de entrada, se transforman (incluida la limpieza) y se carga en un contenedor de datos de salida.",etl in big data,Wiki_SerpAPI,43
orquestación de datos,Mlops o ml ops es un paradigma que tiene como objetivo implementar y mantener modelos de aprendizaje automático en producción de manera confiable y eficiente.,data orchestration,Wiki_SerpAPI,26
aws big data,"Amazon web services, inc.",aws big data,Wiki_SerpAPI,6
google bigquery,"Bigquery es un producto de almacén de datos administrado y sin servidor de google, que ofrece un análisis escalable sobre grandes cantidades de datos.",google bigquery,Wiki_SerpAPI,26
azure data lake,"Un lago de datos es un sistema o depósito de datos almacenados en su formato natural/sin procesar, generalmente blobs o archivos de objetos.",azure data lake,Wiki_SerpAPI,27
infraestructura distribuida,"La computación frontera (eninglés edge computing), computación en la frontera o proceso perimetral es un paradigma de computación distribuida que acerca computación y almacenamiento de datos a la ubicación en la que se necesita para mejorar los tiempos de respuesta y ahorrar ancho de banda.",distributed infrastructure,Wiki_SerpAPI,49
spark sql,Apache spark es un motor de análisis unificado de código abierto para el procesamiento de datos a gran escala.,spark sql,Wiki_SerpAPI,20
dataframes en spark,Apache spark es un motor de análisis unificado de código abierto para el procesamiento de datos a gran escala.,dataframes in spark,Wiki_SerpAPI,20
rdds,Apache spark es un motor de análisis unificado de código abierto para el procesamiento de datos a gran escala.,rdds,Wiki_SerpAPI,20
clúster de procesamiento,"La unidad de procesamiento tensor (tpu) es un circuito integrado específico de aplicación de acelerador de ia (asic) desarrollado por google para el aprendizaje automático de redes neuronales, utilizando el software tensorflow propio de google.",processing cluster,Wiki_SerpAPI,41
análisis exploratorio en big data,"En estadísticas, el análisis de datos exploratorios (eda) es un enfoque de analizar conjuntos de datos para resumir sus características principales, a menudo utilizando gráficos estadísticos y otros métodos de visualización de datos.",exploratory analysis in big data,Wiki_SerpAPI,38
agrupamiento aglomerado,"En la minería de datos y las estadísticas, la agrupación jerárquica (también llamada análisis de clúster jerárquico o hca) es un método de análisis de clúster que busca construir una jerarquía de grupos.",agglomerate grouping,Wiki_SerpAPI,37
area bajo la curva de pr,"Una curva característica de operación del receptor, o curva roc, es una gráfica gráfica que ilustra el rendimiento de un modelo de clasificador binario (también se puede usar para la clasificación de clase múltiple) con valores de umbral variables.",area under the pr curve,Wiki_SerpAPI,44
area bajo la curva roc,"Una curva característica de operación del receptor, o curva roc, es una gráfica gráfica que ilustra el rendimiento de un modelo de clasificador binario (también se puede usar para la clasificación de clase múltiple) con valores de umbral variables.",area under the roc curve,Wiki_SerpAPI,44
agrupamiento en clusteres divisivo,"En minería de datos, el agrupamiento jerárquico es un método de análisis de grupos puntuales, el cual busca construir una jerarquía de grupos.",grouping in divisive clusters,Wiki_SerpAPI,26
recall,"En reconocimiento de patrones, recuperación de información, detección de objetos y clasificación (aprendizaje automático), precisión y retiro son métricas de rendimiento que se aplican a los datos recuperados de una colección, corpus o espacio de muestra.",recall,Wiki_SerpAPI,43
rango de tensor,"En matemáticas, un tensor es un objeto algebraico que describe una relación multilineal entre conjuntos de objetos algebraicos relacionados con un espacio vectorial.",tensor range,Wiki_SerpAPI,25
tasa de falsos positivos,Dado un estimador para una variable estadística discreta binaria se definen dos valores asociados importantes: sensibilidad y especificidad.,false positives rate,Wiki_SerpAPI,20
valores atipicos,"En el análisis de datos, la detección de anomalías (también denominada detección atípica y, a veces, como detección de novedad) generalmente se entiende como la identificación de elementos, eventos u observaciones raros que se desvían significativamente de la mayoría de los datos y no se ajustan a una noción bien definida de comportamiento normal.",atypical values,Wiki_SerpAPI,61
despliegue de modelos de ai,"En el campo de la inteligencia artificial, la investigación sobre la alineación o el alineamiento (eninglés, ai alignment) se ocupa de buscar formas de dirigir el desarrollo de los sistemas de inteligencia artificial en conformidad con los objetivos e intereses de sus diseñadores.",deployment of ai models,Wiki_SerpAPI,48
ciclo de vida de un modelo,Mlops o ml ops es un paradigma que tiene como objetivo implementar y mantener modelos de aprendizaje automático en producción de manera confiable y eficiente.,life cycle of a model,Wiki_SerpAPI,26
validación de modelos,"En el aprendizaje automático, una tarea común es el estudio y la construcción de algoritmos que puedan aprender de los datos y hacer predicciones sobre ellos.",validation of models,Wiki_SerpAPI,28
pruebas de modelos,"En el aprendizaje automático, una tarea común es el estudio y la construcción de algoritmos que puedan aprender de los datos y hacer predicciones sobre ellos.",model tests,Wiki_SerpAPI,28
mlops,Mlops o ml ops es un paradigma que tiene como objetivo desplegar y mantener modelos de aprendizaje automático en la producción de manera confiable y eficiente.,mlops,Wiki_SerpAPI,27
modelos en producción,Mlops o ml ops es un paradigma que tiene como objetivo implementar y mantener modelos de aprendizaje automático en producción de manera confiable y eficiente.,production models,Wiki_SerpAPI,26
contenedores para modelos,Estos conjuntos de datos se utilizan en la investigación de aprendizaje automático (ml) y se han citado en revistas académicas revisadas por pares.,containers for models,Wiki_SerpAPI,26
docker para ai,"Las siguientes tablas comparan marcos de software notables, bibliotecas y programas de computadora para aplicaciones de aprendizaje profundo.",docker for ai,Wiki_SerpAPI,20
servidores de inferencia,"El aprendizaje del árbol de decisión es un enfoque de aprendizaje supervisado utilizado en estadísticas, minería de datos y aprendizaje automático.",inference servers,Wiki_SerpAPI,23
grpc para modelos,"El consorcio para la estandarización en la automatización de laboratorio (sila) es una organización de membresía sin fines de lucro formada por proveedores de software, integradores de sistemas y compañías farmacéuticas/biotecnológicas.",grpc for models,Wiki_SerpAPI,37
monitorización de modelos,Mlops o ml ops es un paradigma que tiene como objetivo implementar y mantener modelos de aprendizaje automático en producción de manera confiable y eficiente.,model monitoring,Wiki_SerpAPI,26
retraining de modelos,"Un modelo de base, también conocido como modelo x grande (lxm), es un modelo de aprendizaje automático o de aprendizaje profundo que está capacitado en vastas conjuntos de datos, por lo que puede aplicarse en una amplia gama de casos de uso.",retraining models,Wiki_SerpAPI,48
automatización de despliegue,Mlops o ml ops es un paradigma que tiene como objetivo implementar y mantener modelos de aprendizaje automático en producción de manera confiable y eficiente.,deployment automation,Wiki_SerpAPI,26
pruebas de rendimiento,"En el aprendizaje automático, una tarea común es el estudio y la construcción de algoritmos que pueden aprender y hacer predicciones sobre los datos.",performance tests,Wiki_SerpAPI,26
escalabilidad de modelos,Mlops o ml ops es un paradigma que tiene como objetivo implementar y mantener modelos de aprendizaje automático en producción de manera confiable y eficiente.,scalability of models,Wiki_SerpAPI,26
gestión de modelos,Mlops o ml ops es un paradigma que tiene como objetivo implementar y mantener modelos de aprendizaje automático en producción de manera confiable y eficiente.,model management,Wiki_SerpAPI,26
mlflow,Mlops o ml ops es un paradigma que tiene como objetivo desplegar y mantener modelos de aprendizaje automático en la producción de manera confiable y eficiente.,mlflow,Wiki_SerpAPI,27
optimización de modelos,"El aprendizaje automático (ml) es un campo de estudio eninteligencia artificial relacionada con el desarrollo y el estudio de algoritmos estadísticos que pueden aprender de los datos y generalizar a datos invisibles, y así realizar tareas sininstrucciones explícitas.",models optimization,Wiki_SerpAPI,42
compresión de modelos,"En el aprendizaje automático, la destilación de conocimiento o la destilación del modelo es el proceso de transferencia de conocimiento de un modelo grande a uno más pequeño.",compression of models,Wiki_SerpAPI,30
despliegue en dispositivos locales,"Oracle cloud es un servicio de computación en nube ofrecido por oracle corporation que proporciona servidores, almacenamiento, redes, aplicaciones y servicios através de una red global de centros de datos administrados por oracle corporation.",display on local devices,Wiki_SerpAPI,38
edge ai,Edge computing es un modelo de computación distribuido que acerca el cálculo y el almacenamiento de datos a las fuentes de datos.,edge ai,Wiki_SerpAPI,23
ensamblaje de modelos,"En estadísticas y aprendizaje automático, los métodos de conjunto utilizan múltiples algoritmos de aprendizaje para obtener un mejor rendimiento predictivo de lo que podría obtenerse de cualquiera de los algoritmos de aprendizaje constituyentes solo.",model assembly,Wiki_SerpAPI,36
explainability de modelos,"La ia explicable (xai), a menudo superpuesta con ia interpretable, o aprendizaje automático explicable (xml), es un campo de investigación dentro de la inteligencia artificial (ia) que explora los métodos que proporcionan a los humanos la capacidad de supervisiónintelectual sobre los algoritmos de ia.",model explainability,Wiki_SerpAPI,54
seguridad en modelos ai,"La seguridad de la ia es un campo interdisciplinario centrado en prevenir accidentes, mal uso u otras consecuencias dañinas que surgen de los sistemas de inteligencia artificial (ia).",safety in ai models,Wiki_SerpAPI,32
pruebas de sesgo en modelos,"En estadística y aprendizaje automático, el dilema entre sesgo y varianza describe la relación entre la complejidad de un modelo, la exactitud de sus predicciones y su capacidad para realizar predicciones sobre datos no observados previamente que no se utilizaron para entrenar el modelo.",big tests in models,Wiki_SerpAPI,47
integración continua y despliegue continuo,Mlops o ml ops es un paradigma que tiene como objetivo implementar y mantener modelos de aprendizaje automático en producción de manera confiable y eficiente.,continuous integration and continuous deployment,Wiki_SerpAPI,26
rango,"En el aprendizaje profundo, el ajuste fino es un enfoque para transferir el aprendizaje en el que los parámetros de un modelo de red neuronal previamente capacitado están capacitados en nuevos datos.",range,Wiki_SerpAPI,34
detección de valores atípicos,"En el análisis de datos, la detección de anomalías (también denominada detección atípica y, a veces, como detección de novedad) generalmente se entiende como la identificación de elementos, eventos u observaciones raros que se desvían significativamente de la mayoría de los datos y no se ajustan a una noción bien definida de comportamiento normal.",detection of atypical values,Wiki_SerpAPI,61
filtrado de datos,El filtrado colaborativo (fc) es una técnica utilizada por algunos sistemas recomendadores.,data filtering,Wiki_SerpAPI,15
agrupación de datos,"El método de agrupamiento para el manejo de datos (eninglés: group method of data handling, gmdh) es una familia de algoritmos inductivos para la modelación matemática computacional de conjunto de datos multi-paramétricos que caracteriza completamente la optimización estructural y paramétrica automática de modelos.",data grouping,Wiki_SerpAPI,48
segmentación de datos,La segmentación es uno de los problemas generales del campo de la visión artificial y consiste en dividir una imagen digital en varias regiones (grupos de píxeles) denominadas segmentos.,data segmentation,Wiki_SerpAPI,32
relación variable-objetivo,"En aprendizaje de máquina y estadística, selección de característica, también conocida como selección de variable, selección de atributo o selección de subconjunto variable, es el proceso de seleccionar un subconjunto de características pertinentes (variables, predictores) para su uso en construcción de modelos.",variable-objective relationship,Wiki_SerpAPI,50
identificación de patrones,El reconocimiento de patrones es la tarea de asignar una clase a una observación basada en patrones extraídos de los datos.,patterns identification,Wiki_SerpAPI,22
comprobación de supuestos estadísticos,"En un estudio de investigación, el error de tipo i, también denominado error de tipo alfa (α) o falso positivo, es el error que se comete cuando el investigador rechaza la hipótesis nula (h0 h_{0}}: el supuesto inicial) siendo esta verdadera en la población.",verification of statistical assumptions,Wiki_SerpAPI,55
reportes de datos,Estos conjuntos de datos se utilizan en la investigación de aprendizaje automático (ml) y se han citado en revistas académicas revisadas por pares.,data reports,Wiki_SerpAPI,26
distribución t-student,"1 2+x γ (ν+1 2) × 2f1 (1 2, ν+1 2; 3 2; -x2 ν) πν γ (ν 2), {begin {matriz} {frac {1} {2}}}+x gamma izquierda ({frac {nu +1} {2}}} rectamente [0.",t-student distribution,Wiki_SerpAPI,59
error tipo i,"En las pruebas de hipótesis estadística, un error tipo i, o un falso positivo, es el rechazo erróneo de una hipótesis nula verdadera.",type i error,Wiki_SerpAPI,27
error tipo ii,"En las pruebas de hipótesis estadística, un error tipo i, o un falso positivo, es el rechazo erróneo de una hipótesis nula verdadera.",type ii error,Wiki_SerpAPI,27
gpt,Un transformador generativo previamente capacitado (gpt) es un tipo de modelo de lenguaje grande (llm) y un marco prominente para la inteligencia artificial generativa.,gpt,Wiki_SerpAPI,29
preentrenamiento,"En el aprendizaje automático, una tarea común es el estudio y la construcción de algoritmos que pueden aprender y hacer predicciones sobre los datos.",pre -entry,Wiki_SerpAPI,26
fine-tuning,"En el aprendizaje profundo, el ajuste fino es un enfoque para transferir el aprendizaje en el que los parámetros de un modelo de red neuronal previamente capacitado están capacitados en nuevos datos.",fine-tuning,Wiki_SerpAPI,34
tokenización en gpt,"Un modelo extenso de lenguaje o llm (siglas eninglés para large language model), también llamado modelo de lenguaje de gran tamaño, modelo de lenguaje grande, o gran modelo de lenguaje, es un modelo de lenguaje de aprendizaje profundo, que consta de una red neuronal con muchos parámetros (normalmente miles de millones o más), entrenados en grandes cantidades de texto sin etiquetar mediante aprendizaje autosupervisado o aprendizaje semisupervisado.",tokenization in gpt,Wiki_SerpAPI,78
embeddings de entrada,"En las redes neuronales artificiales, la atención es una técnica que pretende imitar la atención cognitiva.",input embeddings,Wiki_SerpAPI,18
head de atención,La atención es un método de aprendizaje automático que determina la importancia relativa de cada componente en una secuencia en relación con los otros componentes en esa secuencia.,head of attention,Wiki_SerpAPI,29
capas de transformer,"El transformer es una arquitectura de aprendizaje profundo que fue desarrollada por investigadores de google y se basa en el mecanismo de atención de múltiples cabezas, que se propuso en el artículo de 2017 ""la atención es todo lo que necesita"".",transformer layers,Wiki_SerpAPI,45
normalización de capas,"Una red neuronal residual (también conocida como red residual, resnet) es un modelo de aprendizaje profundo en el que las capas de pesos aprenden funciones residuales con referencia a las entradas de las capas.",standardization of layers,Wiki_SerpAPI,38
salida del modelo gpt,Un transformador generativo previamente capacitado (gpt) es un tipo de modelo de lenguaje grande (llm) y un marco prominente para la inteligencia artificial generativa.,gpt model output,Wiki_SerpAPI,29
aprendizaje transferido,El aprendizaje por transferencia (tl) es una técnica de aprendizaje máquina (ml) en la que el conocimiento aprendido de una tarea se reutiliza para elevar el rendimiento en una tarea relacionada.,transferred learning,Wiki_SerpAPI,36
parámetros ajustables,"En estadística y aprendizaje automático, el dilema entre sesgo y varianza describe la relación entre la complejidad de un modelo, la exactitud de sus predicciones y su capacidad para realizar predicciones sobre datos no observados previamente que no se utilizaron para entrenar el modelo.",adjustable parameters,Wiki_SerpAPI,47
entrenamiento supervisado,"En aprendizaje automático (aa) y minería de datos, el aprendizaje supervisado es una técnica para deducir una función a partir de datos de formación.",supervised training,Wiki_SerpAPI,28
entrenamiento no supervisado,El aprendizaje no supervisado es un método de aprendizaje automático (aa) donde un modelo se ajusta a las observaciones.,non -supervised training,Wiki_SerpAPI,22
ajuste por retropropagación,"En aprendizaje de máquina, la retropropagación o propagación hacia atrás de errores (del inglés backpropagation) es un algoritmo de aprendizaje supervisado utilizado para entrenar redes neuronales prealimentadas.",retropropative adjustment,Wiki_SerpAPI,31
codificador en transformers,"El transformer es una arquitectura de aprendizaje profundo que fue desarrollada por investigadores de google y se basa en el mecanismo de atención de múltiples cabezas, que se propuso en el artículo de 2017 ""la atención es todo lo que necesita"".",coder in transformers,Wiki_SerpAPI,45
decodificador en transformers,"El transformer es una arquitectura de aprendizaje profundo que fue desarrollada por investigadores de google y se basa en el mecanismo de atención de múltiples cabezas, que se propuso en el artículo de 2017 ""la atención es todo lo que necesita"".",decoder in transformers,Wiki_SerpAPI,45
atención multihead,La atención es un método de aprendizaje automático que determina la importancia relativa de cada componente en una secuencia en relación con los otros componentes en esa secuencia.,multihead attention,Wiki_SerpAPI,29
prompt en gpt,Un transformador generativo previamente capacitado (gpt) es un tipo de modelo de lenguaje grande (llm) y un marco prominente para la inteligencia artificial generativa.,prompt in gpt,Wiki_SerpAPI,29
modelo de lenguaje generativo,Un transformador generativo previamente capacitado (gpt) es un tipo de modelo de lenguaje grande (llm) y un marco prominente para la inteligencia artificial generativa.,generative language model,Wiki_SerpAPI,29
regularización en gpt,"En matemáticas, estadísticas, finanzas y ciencias de la computación, particularmente en el aprendizaje automático y los problemas inversos, la regularización es un proceso que convierte la respuesta de un problema a uno más simple.",regularization in gpt,Wiki_SerpAPI,39
